time,Ohms,I,Tvti,Tsample,angle,Hdigit,Hanalog
9865.76829,0.0004625,0.0001,112.703,130.431,0,3.9999,4.0354
9868.22943,-0.0006125,0.0001,112.761,130.407,0,3.9999,4.0354
9870.688571,-0.000904166666667,0.0001,112.804,130.385,0,3.9999,4.0354
9873.153712,-8.33333333333e-05,0.0001,112.873,130.351,0,3.9999,4.0354
9875.608853,0.000741666666667,0.0001,112.924,130.328,0,3.9999,4.0354
9878.067993,0.0005625,0.0001,112.967,130.307,0,3.9999,4.0354
9880.523134,-0.0011375,0.0001,113.015,130.277,0,3.9999,4.0354
9882.982274,-0.0006625,0.0001,113.065,130.252,0,3.9999,4.0354
9885.440415,-0.00141666666667,0.0001,113.114,130.232,0,3.9999,4.0354
9887.902556,-0.000729166666667,0.0001,113.17,130.204,0,3.9999,4.0354
9890.364697,-0.000954166666667,0.0001,113.224,130.187,0,3.9999,4.0354
9892.814837,0.00178333333333,0.0001,113.264,130.158,0,3.9999,4.0354
9895.273977,-0.00184583333333,0.0001,113.307,130.136,0,3.9999,4.0354
9897.730118,-0.000554166666667,0.0001,113.346,130.127,0,3.9999,4.0354
9900.289264,-0.0010375,0.0001,113.398,130.1,0,3.9999,4.0353
9902.819409,-0.0007,0.0001,113.464,130.076,0,3.9999,4.0355
9905.367555,-0.000354166666667,0.0001,113.485,130.053,0,3.9999,4.0353
9907.862697,-0.00025,0.0001,113.552,130.036,0,3.9999,4.0354
9910.317838,0.000891666666667,0.0001,113.59,130.014,0,3.9999,4.0354
9912.774978,3.33333333333e-05,0.0001,113.646,129.993,0,3.9999,4.0354
9915.234119,-0.0008625,0.0001,113.686,129.969,0,3.9999,4.0354
9917.69326,-0.000370833333333,0.0001,113.739,129.941,0,3.9999,4.0354
9920.1504,-2.91666666667e-05,0.0001,113.791,129.928,0,3.9999,4.0354
9922.608541,0.000633333333333,0.0001,113.83,129.91,0,3.9999,4.0354
9925.071682,0.000129166666667,0.0001,113.882,129.895,0,3.9999,4.0353
9927.527822,-0.00055,0.0001,113.918,129.868,0,3.9999,4.0354
9929.980962,0.00140833333333,0.0001,113.976,129.841,0,3.9999,4.0354
9932.440103,-0.0009,0.0001,114.006,129.83,0,3.9999,4.0354
9934.897244,-0.0003375,0.0001,114.076,129.818,0,3.9999,4.0355
9937.355384,0.001875,0.0001,114.098,129.804,0,3.9999,4.0354
9939.812525,0.000458333333333,0.0001,114.141,129.779,0,3.9999,4.0353
9942.267665,0.000908333333333,0.0001,114.217,129.766,0,3.9999,4.0353
9944.727806,0.00107916666667,0.0001,114.249,129.734,0,3.9999,4.0354
9947.187947,-0.000125,0.0001,114.303,129.725,0,3.9999,4.0354
9949.646087,9.16666666667e-05,0.0001,114.33,129.71,0,3.9999,4.0354
9952.104228,-0.000145833333333,0.0001,114.394,129.693,0,3.9999,4.0354
9954.560368,0.000533333333333,0.0001,114.433,129.677,0,3.9999,4.0353
9957.016509,-0.00109583333333,0.0001,114.48,129.655,0,3.9999,4.0354
9959.474649,2.5e-05,0.0001,114.501,129.654,0,3.9999,4.0353
9961.93279,0.000570833333333,0.0001,114.557,129.637,0,3.9999,4.0353
9964.391931,-0.0006625,0.0001,114.608,129.604,0,3.9999,4.0353
9966.847071,0.0022625,0.0001,114.652,129.599,0,3.9999,4.0353
9969.309212,-0.000825,0.0001,114.698,129.577,0,3.9999,4.0353
9971.768353,-0.000745833333333,0.0001,114.763,129.565,0,3.9999,4.0353
9974.224493,0.00085,0.0001,114.803,129.549,0,3.9999,4.0353
9976.679633,-0.0006625,0.0001,114.835,129.533,0,3.9999,4.0353
9979.135774,0.000445833333333,0.0001,114.885,129.521,0,3.9999,4.0354
9981.591914,0.000258333333333,0.0001,114.925,129.506,0,3.9999,4.0354
9984.048055,7.08333333333e-05,0.0001,114.946,129.497,0,3.9999,4.0354
9986.506195,7.08333333333e-05,0.0001,115.012,129.48,0,3.9999,4.0354
9988.969336,-0.000491666666667,0.0001,115.062,129.464,0,3.9999,4.0354
9991.427477,0.00125833333333,0.0001,115.089,129.455,0,3.9999,4.0353
9993.884618,-0.00214583333333,0.0001,115.142,129.438,0,3.9999,4.0354
9996.344758,-0.000370833333333,0.0001,115.189,129.426,0,3.9999,4.0354
9998.801899,-0.0007125,0.0001,115.219,129.419,0,3.9999,4.0353
10001.26304,-0.000670833333333,0.0001,115.262,129.405,0,3.9999,4.0353
10003.72618,-0.000716666666667,0.0001,115.32,129.383,0,3.9999,4.0354
10006.17332,-0.000558333333333,0.0001,115.356,129.371,0,3.9999,4.0353
10008.634461,-0.0005,0.0001,115.414,129.362,0,3.9999,4.0353
10011.089602,-9.58333333333e-05,0.0001,115.447,129.35,0,3.9999,4.0353
10013.550742,0.000191666666667,0.0001,115.509,129.335,0,3.9999,4.0353
10016.006883,0.000229166666667,0.0001,115.532,129.323,0,3.9999,4.0353
10018.464023,-0.000983333333333,0.0001,115.582,129.322,0,3.9999,4.0353
10021.02117,-0.000491666666667,0.0001,115.614,129.298,0,3.9999,4.0353
10023.514312,0.000341666666667,0.0001,115.669,129.299,0,3.9999,4.0353
10025.971453,-0.000383333333333,0.0001,115.7,129.282,0,3.9999,4.0354
10028.428593,-9.58333333333e-05,0.0001,115.756,129.277,0,3.9999,4.0353
10030.890734,0.000333333333333,0.0001,115.801,129.264,0,3.9999,4.0353
10033.351875,0.003175,0.0001,115.839,129.254,0,3.9999,4.0353
10035.814016,0.000479166666667,0.0001,115.897,129.243,0,3.9999,4.0353
10038.274156,-0.000866666666667,0.0001,115.926,129.231,0,3.9999,4.0354
10040.738297,-0.000345833333333,0.0001,115.96,129.223,0,3.9999,4.0353
10043.202438,0.000475,0.0001,116.011,129.218,0,3.9999,4.0353
10045.658579,0.00166666666667,0.0001,116.071,129.214,0,3.9999,4.0353
10048.115719,-0.000295833333333,0.0001,116.111,129.191,0,3.9999,4.0353
10050.57786,0.000275,0.0001,116.138,129.181,0,3.9999,4.0353
10053.039001,-7.91666666667e-05,0.0001,116.177,129.183,0,3.9999,4.0353
10055.498142,-8.33333333333e-05,0.0001,116.245,129.171,0,3.9999,4.0353
10057.968283,0.000241666666667,0.0001,116.278,129.163,0,3.9999,4.0353
10060.423423,-0.000195833333333,0.0001,116.318,129.156,0,3.9999,4.0353
10062.885564,0.000320833333333,0.0001,116.35,129.147,0,3.9999,4.0353
10065.346705,0.000266666666667,0.0001,116.395,129.131,0,3.9999,4.0353
10067.807846,-0.000129166666667,0.0001,116.446,129.13,0,3.9999,4.0353
10070.268986,0.000145833333333,0.0001,116.519,129.121,0,3.9999,4.0353
10072.730127,-0.00125833333333,0.0001,116.523,129.121,0,3.9999,4.0353
10075.294274,-0.0007,0.0001,116.569,129.109,0,3.9999,4.0353
10077.822418,-0.000129166666667,0.0001,116.63,129.097,0,3.9999,4.0353
10080.324562,-0.000275,0.0001,116.669,129.088,0,3.9999,4.0353
10082.781702,0.000116666666667,0.0001,116.709,129.086,0,3.9999,4.0353
10085.238843,0.00159166666667,0.0001,116.745,129.079,0,3.9999,4.0353
10087.698983,-0.000433333333333,0.0001,116.79,129.08,0,3.9999,4.0353
10090.26113,0.000158333333333,0.0001,116.809,129.072,0,3.9999,4.0354
10092.688269,-0.000241666666667,0.0001,116.893,129.057,0,3.9999,4.0353
10095.15141,0.0001125,0.0001,116.918,129.056,0,3.9999,4.0353
10097.620551,0.0005,0.0001,116.985,129.049,0,3.9999,4.0353
10100.080692,-0.00222916666667,0.0001,116.993,129.047,0,3.9999,4.0353
10102.535832,-0.00100416666667,0.0001,117.051,129.036,0,3.9999,4.0353
10104.998973,-0.000625,0.0001,117.09,129.037,0,3.9999,4.0353
10107.459114,-0.000625,0.0001,117.106,129.029,0,3.9999,4.0353
10109.915254,-0.0007,0.0001,117.171,129.017,0,3.9999,4.0353
10112.378395,0.000725,0.0001,117.186,129.02,0,3.9999,4.0353
10114.837536,-0.000945833333333,0.0001,117.263,129.015,0,3.9999,4.0353
10117.300676,0.0006125,0.0001,117.298,129.009,0,3.9999,4.0353
10119.759817,-0.000133333333333,0.0001,117.337,129.002,0,3.9999,4.0352
10122.215958,0.00115,0.0001,117.381,128.997,0,3.9999,4.0353
10124.676098,-0.000879166666667,0.0001,117.426,128.997,0,3.9999,4.0353
10127.137239,0.000579166666667,0.0001,117.467,128.99,0,3.9999,4.0352
10129.59538,0.000375,0.0001,117.506,128.988,0,3.9999,4.0353
10132.060521,-0.000608333333333,0.0001,117.564,128.984,0,3.9999,4.0353
10134.521661,0.0004375,0.0001,117.595,128.988,0,3.9999,4.0352
10136.981802,-0.000504166666667,0.0001,117.633,128.977,0,3.9999,4.0352
10139.440943,-0.00252916666667,0.0001,117.676,128.976,0,3.9999,4.0352
10141.899083,0.0018625,0.0001,117.714,128.978,0,3.9999,4.0353
10144.361224,0.00122083333333,0.0001,117.755,128.973,0,3.9999,4.0353
10146.815365,-0.000433333333333,0.0001,117.79,128.965,0,3.9999,4.0352
10149.280506,0.000725,0.0001,117.847,128.963,0,3.9999,4.0352
10151.743647,-0.000991666666667,0.0001,117.903,128.96,0,3.9999,4.0353
10154.208788,-0.001125,0.0001,117.928,128.962,0,3.9999,4.0352
10156.667928,0.00119583333333,0.0001,117.974,128.95,0,3.9999,4.0353
10159.127069,-0.000795833333333,0.0001,118.013,128.961,0,3.9999,4.0352
10161.58821,0.0006625,0.0001,118.061,128.955,0,3.9999,4.0352
10164.05135,6.25e-05,0.0001,118.105,128.954,0,3.9999,4.0352
10166.513491,-0.000979166666667,0.0001,118.138,128.952,0,3.9999,4.0352
10168.977632,-0.00114166666667,0.0001,118.187,128.95,0,3.9999,4.0352
10171.437773,0.0014375,0.0001,118.229,128.953,0,3.9999,4.0352
10173.898914,0.00127083333333,0.0001,118.261,128.945,0,3.9999,4.0352
10176.362055,-0.00175,0.0001,118.299,128.945,0,3.9999,4.0352
10178.824195,0.00162083333333,0.0001,118.358,128.942,0,3.9999,4.0352
10181.284336,-0.000295833333333,0.0001,118.391,128.949,0,3.9999,4.0352
10183.743477,0.0002125,0.0001,118.42,128.949,0,3.9999,4.0351
10186.201617,-0.00119166666667,0.0001,118.489,128.942,0,3.9999,4.0352
10188.661758,-0.00199166666667,0.0001,118.505,128.951,0,3.9999,4.0352
10191.118899,-0.000425,0.0001,118.567,128.943,0,3.9999,4.0352
10193.58304,0.000470833333333,0.0001,118.593,128.943,0,3.9999,4.0352
10196.03918,-3.33333333333e-05,0.0001,118.622,128.947,0,3.9999,4.0352
10198.501321,-0.000745833333333,0.0001,118.692,128.942,0,3.9999,4.0352
10201.060467,-0.00337083333333,0.0001,118.715,128.944,0,3.9999,4.0352
10203.54961,-0.000304166666667,0.0001,118.785,128.948,0,3.9999,4.0351
10206.00875,-0.00123333333333,0.0001,118.804,128.946,0,3.9999,4.0352
10208.464891,0.0007625,0.0001,118.849,128.949,0,3.9999,4.0352
10210.924031,0.000170833333333,0.0001,118.893,128.946,0,3.9999,4.0352
10213.379172,-0.0005,0.0001,118.939,128.946,0,3.9999,4.0352
10215.842313,0.00117916666667,0.0001,118.98,128.958,0,3.9999,4.0351
10218.298453,-0.000566666666667,0.0001,119.016,128.95,0,3.9999,4.0351
10220.761594,0.000891666666667,0.0001,119.086,128.96,0,3.9999,4.0352
10223.218735,0.000516666666667,0.0001,119.098,128.949,0,3.9999,4.0351
10225.679875,0.000516666666667,0.0001,119.145,128.954,0,3.9999,4.0352
10228.132016,-0.0011375,0.0001,119.185,128.963,0,3.9999,4.0351
10230.596157,-0.00155416666667,0.0001,119.227,128.96,0,3.9999,4.0352
